30,fourswordkirby,awkwardspecimen,2016-09-07 22:44:10.110000,!mytickets,0,1,0,0
34,fourswordkirby,awkwardspecimen,2016-09-07 22:44:21.889000,!ticket 1 1 1 1 1 1,0,1,0,0
36,fourswordkirby,awkwardspecimen,2016-09-07 22:44:28.746000,!mytickets,0,1,0,0
41,fourswordkirby,awkwardspecimen,2016-09-07 22:44:42.770000,!mytickets,0,1,0,0
45,fourswordkirby,awkwardspecimen,2016-09-07 22:44:55.063000,!ticket 1 1 1 1 1 1,0,1,0,0
47,fourswordkirby,awkwardspecimen,2016-09-07 22:44:57.522000,!mytickets,0,1,0,0
49,fourswordkirby,awkwardspecimen,2016-09-07 22:45:12.023000,!ticket 1 1 1 1 1 1,0,1,0,0
18,fourswordkirby,awkwardspecimen,2016-09-07 22:45:24.081000,!register,0,1,0,0
20,fourswordkirby,awkwardspecimen,2016-09-07 22:45:29.674000,!ticket 1 1 1 1 1 1,0,1,0,0
25,fourswordkirby,awkwardspecimen,2016-09-07 22:45:40.016000,yeee,0,1,0,0
26,fourswordkirby,awkwardspecimen,2016-09-07 22:45:42.048000,!mytickets,0,1,0,0
28,fourswordkirby,awkwardspecimen,2016-09-07 22:45:45.752000,!ticket 1 1 1 1 1 1,0,1,0,0
35,fourswordkirby,awkwardspecimen,2016-09-07 22:46:26.536000,!register,0,1,0,0
37,fourswordkirby,awkwardspecimen,2016-09-07 22:46:29.713000,!ticket 1 1 1 1 1 1,0,1,0,0
39,fourswordkirby,awkwardspecimen,2016-09-07 22:46:34.800000,!mytickets,0,1,0,0
44,fourswordkirby,awkwardspecimen,2016-09-07 22:46:46.018000,!ticket 1 1 1 1 1 1,0,1,0,0
46,fourswordkirby,awkwardspecimen,2016-09-07 22:46:49.216000,!mytickets,0,1,0,0
48,fourswordkirby,awkwardspecimen,2016-09-07 22:46:54.233000,!ticket 1 1 1 1 1 1,0,1,0,0
52,fourswordkirby,awkwardspecimen,2016-09-07 22:46:57.040000,!ticket 1 1 1 1 1 1,0,1,0,0
58,fourswordkirby,awkwardspecimen,2016-09-07 22:47:00.938000,!mytickets,0,1,0,0
60,fourswordkirby,awkwardspecimen,2016-09-07 22:47:11.360000,!ticket 1 1 1 1 1 1,0,1,0,0
62,fourswordkirby,awkwardspecimen,2016-09-07 22:47:14.494000,!ticket 1 1 1 1 1 1,0,1,0,0
69,fourswordkirby,awkwardspecimen,2016-09-07 22:47:23.414000,!mytickets,0,1,0,0
75,fourswordkirby,awkwardspecimen,2016-09-07 22:47:46.462000,!ticket 1 1 1 1 1 1,0,1,0,0
77,fourswordkirby,awkwardspecimen,2016-09-07 22:47:48.232000,!mytickets,0,1,0,0
105,fourswordkirby,awkwardspecimen,2016-09-07 22:49:50.264000,!ticket 1 1 1 1 1 1,0,1,0,0
107,fourswordkirby,awkwardspecimen,2016-09-07 22:49:51.095000,!ticket 1 1 1 1 1 1,0,1,0,0
109,fourswordkirby,awkwardspecimen,2016-09-07 22:49:54.429000,!mytickets,0,1,0,0
16,fourswordkirby,fourswordkirby,2016-10-20 00:03:19.870000,!vote test,1,1,0,0
15,fourswordkirby,fourswordkirby,2016-10-20 00:05:48.312000,hi,1,1,0,0
15,fourswordkirby,fourswordkirby,2016-10-20 00:06:15.958000,hi,1,1,0,0
15,fourswordkirby,fourswordkirby,2016-10-20 00:07:06.623000,hi,1,1,0,0
